galaxy,n,wrms_M0,aicc_M0,bic_M0,wrms_M1,aicc_M1,bic_M1,wrms_M2,aicc_M2,bic_M2,wrms_M3,aicc_M3,bic_M3,winner,dBIC_second_minus_best,dBIC_M2_minus_M0,dBIC_M3_minus_M0,cv_wrms_M0,cv_wrms_M1,cv_wrms_M2,cv_wrms_M3
F568-V1_rotmod,15,7.441600770494742,13.028795380915255,13.444895783119676,6.661553333471695,11.433816557878812,11.849916960083231,4.384013332813636,7.786515018063197,8.202615420267618,18.007135180191167,47.011802740525965,47.011802740525965,M2,3.6473015398156132,-5.242280362852059,33.56690695740629,8.6345960496697,7.9060897387187765,4.828249987568825,17.58299790060365
F571-8_rotmod,13,7.503935996881132,39.80951364505559,39.73941235997866,29.81747121148461,551.6606209112506,551.5905196261737,32.69579241147976,662.2538867705427,662.1837854854658,40.02343607616991,984.5686328562051,984.5686328562051,M0,511.851107266195,622.4443731254871,944.8292204962264,8.421484486205733,29.89925948557443,30.581619146464867,37.312671076486964
F571-V1_rotmod,7,5.2175632839439325,11.124804148932775,8.0166244470434,3.7815767927758723,9.166774570317804,6.05859486842843,3.3672431281174644,8.71797497117266,5.609795269283287,13.703598169047257,28.4535928291922,28.4535928291922,M2,0.44879959914514256,-2.4068291777601125,20.436968382148798,6.954819315685083,5.258186630913988,4.009568604045552,13.215721055010809
F574-1_rotmod,14,7.521150393839169,43.51120134931345,43.69840691763488,6.50729124107756,33.85115580445948,34.038361372780905,5.334817955901089,24.42088562093795,24.608091189259376,10.81668062082748,79.46577652379564,79.46577652379564,M2,9.430270183521529,-19.0903157283755,35.76736960616076,7.630104717895624,7.237743246732071,5.900359417567074,10.364119721464323
F579-V1_rotmod,14,9.782297729717447,17.428130628557458,17.615336196878886,7.922041426955525,13.18205118692126,13.369256755242688,4.396079535067026,7.5824423701818775,7.7696479385033035,17.157664674993683,37.95351134095103,37.95351134095103,M2,5.5996088167393845,-9.845688258375581,20.338175144072146,11.7005205712343,9.426164564635759,4.871380435261114,16.072221756044463
F583-1_rotmod,25,7.227287973305742,48.329687796293506,50.22198490057536,7.110080840269225,46.92107856713605,48.8133756714179,6.229207455710746,37.07160143164421,38.96389853592606,7.490995498088616,47.037702564948226,47.037702564948226,M2,8.073804029022163,-11.258086364649294,-3.184282335627131,8.13007653100214,7.2321183592565035,6.726845456763345,7.6002987636129635
F583-4_rotmod,12,2.621462834102393,9.03762399756281,8.674103963805475,1.5506358072820392,6.629429613896357,6.2659095801390245,1.4944923226945268,6.537273833221926,6.173753799464594,16.815803120329786,152.42383184562732,152.42383184562732,M2,0.09215578067443086,-2.5003501643408814,143.74972788182185,3.095841545601901,1.7341489691756102,1.3765497331584395,17.095963642477784
IC2574_rotmod,34,2.4326666211615477,21.354044884441937,24.019669159480713,2.182721647260287,18.046610865088514,20.71223514012729,5.037006327353408,77.12881111741457,79.79443539245334,20.734603126801996,1232.622223351858,1232.622223351858,M1,3.3074340193534226,55.774766232972624,1208.6025541923773,2.519053980343943,2.261184341344993,5.0018757684777215,20.78758764439963
IC4202_rotmod,32,30.174523013133555,1165.41487845638,1167.932557158531,35.58099863434791,1618.727983899702,1621.245662601853,36.85404783658635,1736.3113071747853,1738.8289858769363,54.91452330483476,3845.2646404380584,3845.2646404380584,M0,453.313105443322,570.8964287184053,2677.3320832795275,30.055478306515205,30.757231218008876,32.67437781145285,53.41433312166889
KK98-251_rotmod,15,2.2231938974655843,13.23765184288036,13.653752245084782,1.3102905044520723,7.861435343428777,8.277535745633198,2.5735975036852072,16.039006851624553,16.455107253828974,12.818249050976663,273.84584788810696,273.84584788810696,M1,5.3762164994515835,2.801355008744192,260.1920956430222,2.407834960726256,1.3338888364319978,2.525655493283228,12.768981239226358
NGC0024_rotmod,29,12.164634088349372,117.44973530169013,119.72278850012461,6.115472716883064,33.01738530664556,35.29043850508005,4.812215024364893,22.143279569858777,24.416332768293266,6.383525518589278,31.11402352521371,31.11402352521371,M2,6.697690756920444,-95.30645573183133,-88.6087649749109,12.914325212915504,5.878608637759825,4.811801478083789,6.395100908183154
NGC0055_rotmod,21,5.546642752852805,51.95441832947867,53.37679653825885,4.70302310071624,38.66381576255351,40.08619397133369,5.273785238996417,47.416375055612555,48.838753264392736,26.415297673290173,1072.5049225297657,1072.5049225297657,M1,8.752559293059043,-4.538043273866116,1019.1281259915069,5.395379055543745,4.659300191987578,5.190668245356072,26.370292933654913
NGC0100_rotmod,21,5.451739332462821,33.63690798783001,35.05928619661019,3.548609440212597,16.941012487685473,18.36339069646565,6.123794488282144,41.2196781658968,42.64205637467698,18.7941531055653,344.2924260543286,344.2924260543286,M1,16.695895500144537,7.582770178066795,309.2331398577184,5.360812908982518,3.8567432500078285,6.218644161959201,18.887308840907075
NGC0247_rotmod,26,3.5115822206545535,23.807844373027503,25.802298318635685,2.912242514194288,17.786331994798665,19.780785940406847,3.1374509526136545,19.917201618509523,21.911655564117705,15.371030439593365,369.5258414103919,369.5258414103919,M1,2.1308696237108578,-3.8906427545179803,343.7235430917562,3.307742315695305,2.8427864020919693,3.1197764418602385,15.308489977551023
NGC0289_rotmod,28,15.929907573290524,182.11312124844034,184.29753026879075,12.192722902099508,108.54359926829748,110.72800828864789,11.119843417839292,91.03552176735921,93.21993078770961,48.602485418560015,1653.5388086918729,1653.5388086918729,M2,17.50807750093827,-91.07759948108114,1469.2412784230821,16.487258067403538,12.440332600685958,11.343862016333116,48.4138244725981
NGC0300_rotmod,25,4.9324937220794975,35.598407157409454,37.49070426169131,3.6202801257456514,21.273845531941696,23.16614263622355,3.4385996654995696,19.6369769015541,21.529274005835955,10.915598370167139,152.07748223951165,152.07748223951165,M2,1.6368686303875961,-15.961430255855358,114.58677797782033,4.777638651889526,4.074336685993899,3.6954545575844313,10.999632259362397
NGC0801_rotmod,13,24.468970216543262,370.52102782301677,370.45092653793984,27.868251925207428,479.0738482456354,479.0037469605585,30.90039495057643,587.8011625493937,587.7310612643167,93.16009700541345,5295.453397094271,5295.453397094271,M0,108.55282042261865,217.2801347263769,4925.002470556331,25.85955083660979,26.848302324455744,31.071348714159036,92.89856515543245
NGC0891_rotmod,18,13.038624207213987,229.22090889100033,230.20165240679265,52.417271068142696,3631.808673310773,3632.7894168265652,52.971200789270036,3708.871964905757,3709.8527084215493,87.53399355561696,10114.706034792816,10114.706034792816,M0,3402.5877644197726,3479.6510560147567,9884.504382386023,13.512243720879969,52.09978465255606,52.66044888144647,87.39140905577656
NGC1003_rotmod,36,4.477974237700199,72.71349658215567,75.51689809543153,5.566674995556246,109.98850498442928,112.79190649770514,5.0348812572960275,90.77142973495252,93.57483124822838,21.454183415808757,1568.911432434626,1568.911432434626,M0,18.05793315279685,18.05793315279685,1493.3945343391945,4.42995584073511,5.492158514750753,4.95539639645875,21.448564776189453
NGC1090_rotmod,24,14.130230306694251,337.7138385376443,339.4985176269116,9.541259958277713,156.46622620791908,158.2509052971864,11.839628718129935,238.4592503090949,240.2439293983622,56.25575307616656,5280.381829402086,5280.381829402086,M1,81.99302410117582,-99.25458822854941,4940.883311775174,14.048142239889966,8.086833319017988,10.604491214935694,55.99674148980582
NGC1705_rotmod,14,4.021536441879377,15.70350033925812,15.890705907579548,2.035193629308767,7.8089055675967805,7.996111135918206,1.823449448937533,7.272759022445716,7.459964590767141,8.53739030619266,47.8286027447359,47.8286027447359,M2,0.5361465451510652,-8.430741316812407,31.937896837156355,4.0203302109271775,2.5276497738443333,1.9015092001617142,8.51330341754356
NGC2366_rotmod,26,4.595155256175817,58.50762332519449,60.50207727080267,3.9811939984531657,45.045199298534015,47.0396532441422,4.282537931253376,51.41195978452118,53.406413730129366,14.328694875085684,524.9199866265216,524.9199866265216,M1,6.3667604859871645,-7.095663540673307,464.4179093557189,4.561322156523816,3.9828795384435987,4.289845830269349,14.359886561022895
NGC2403_rotmod,73,8.183726127752614,476.0986738454883,480.5081641563565,8.420977586660486,503.85825435249836,508.26774466336656,9.304341381875867,614.1915349128855,618.6010252237537,20.027931374904977,2826.474461986533,2826.474461986533,M0,27.75958050701007,138.09286106739722,2345.9662978301762,8.051398615787278,8.619785916501499,9.323501433600317,20.038414725803403
NGC2683_rotmod,11,32.02898541971926,204.40206197154978,203.69785251714652,16.585702493023387,58.836027215717614,58.13181776131435,18.291705980703824,70.37260621216451,69.66839675776126,52.192080346577725,528.155902536314,528.155902536314,M1,11.536578996446906,-134.02945575938526,324.45805001916744,35.47969205412058,13.37347195267169,15.921348623889472,52.2096355967274
NGC2841_rotmod,50,34.86045679350931,2097.8988146462493,2101.4675415081697,7.657940312607942,105.28768878426818,108.85641564618831,6.064187914158585,67.61046369759262,71.17919055951275,8.61646911571795,127.9072778927661,127.9072778927661,M2,37.67722508667556,-2030.288350948657,-1973.5602636154035,34.55468786097252,7.8057338374802825,5.873708256526795,8.571422039692592
NGC2903_rotmod,34,25.697706348295867,1725.3443350126604,1728.009959287699,39.94619039200282,4162.842902725908,4165.508527000947,42.13703841938759,4631.4922747997425,4634.157899074781,61.509040522377155,9859.599184038912,9859.599184038912,M0,2437.4985677132477,2906.147939787082,8131.589224751213,25.449626587309986,39.83310296579103,42.081404644955896,61.530597760691386
NGC2915_rotmod,30,7.923734526352986,38.84367100348737,41.20162132236724,9.788859996640486,56.943691984243046,59.30164230312291,8.4384541883741,43.45791972168568,45.81587004056554,15.465528068643199,131.04436526242154,131.04436526242154,M0,4.614248718198304,4.614248718198304,89.8427439400543,8.456003105294329,9.70485200430748,8.123539680776812,15.47461177717373
NGC2955_rotmod,24,19.642119885444398,214.06443326285913,215.84911235212644,50.526938795986666,1390.8125736152867,1392.597252704554,51.018274819512634,1417.9039378407995,1419.6886169300667,77.23724527807663,3239.264136994254,3239.264136994254,M0,1176.7481403524275,1203.8395045779403,3023.4150246421277,19.610196185646025,49.27688339546869,49.76829375588136,76.34320692244313
NGC2976_rotmod,27,3.175618954369371,27.183216801683365,29.274890533692023,3.400423194429274,30.50841057946991,32.60008431147857,3.9182607466184676,39.033018364586674,41.12469209659533,18.698078820380232,786.3969947478474,786.3969947478474,M0,3.325193777786545,11.849801562903309,757.1221042141555,3.3466138046111324,3.373526671747581,3.910442915098124,18.735741623765716
NGC2998_rotmod,13,11.134067844867344,87.61965828032689,87.54955699524996,7.939309428196739,47.107189895744995,47.037088610668064,8.507612928914714,53.321430386154496,53.251329101077566,55.7634335737819,2067.3885048561556,2067.3885048561556,M1,6.214240490409502,-34.29822789417239,1979.8389478609056,11.825832339490834,8.444765265058127,7.728555079456062,55.5267278673625
NGC3109_rotmod,25,2.82099426135829,23.837239073019575,25.72953617730143,2.432148224900551,18.885419016994256,20.777716121276107,4.244469733279316,48.21864094912799,50.11093805340984,4.554021873203734,50.27571106303449,50.27571106303449,M1,4.951820056025323,24.38140187610841,24.546174885733063,2.7902852096792894,2.4305822045406513,4.251442192577558,4.5385940765321
NGC3198_rotmod,43,12.687250730278084,552.8955485415639,556.1179487729511,7.909666852923969,217.52278800693352,220.74518823832065,7.34152607095818,187.99186553015588,191.214265761543,36.02815903812141,4423.860017973633,4423.860017973633,M2,29.530922476777647,-364.9036830114081,3867.742069200682,12.8795814231331,7.895882527266243,7.337497718145083,36.02197255125217
NGC3521_rotmod,41,15.733136887802848,106.39595022299658,109.50730488272099,52.78434923851491,1153.3184808413946,1156.429835501119,54.209988576954565,1216.222901730324,1219.3342563900485,68.35122139917625,1926.6519298544176,1926.6519298544176,M0,1046.922530618398,1109.8269515073275,1817.1446249716967,16.126188231145203,52.64392680805533,54.14395531828927,68.20197120722494
NGC3726_rotmod,12,12.244108835181592,63.97781198538372,63.614291951626385,23.951759509743127,229.74612692655865,229.3826068928013,25.910521645268947,267.95169051566415,267.58817048190684,70.83747069018642,1962.903091881907,1962.903091881907,M0,165.76831494117494,203.97387853028044,1899.2887999302804,13.743213299745785,24.816174366491488,26.52389751794707,70.4915874733152
NGC3741_rotmod,21,1.757446911067279,11.82448738082135,13.246865589601532,1.7250539686516664,11.56305581715271,12.98543402593289,1.5538335808309625,10.261992639405237,11.684370848185416,4.022515517215941,37.4983227657865,37.4983227657865,M2,1.3010631777474728,-1.5624947414161152,24.251457176184964,1.6682408519163148,1.6305092770965106,1.4742457716985766,3.8371853436669405
NGC3769_rotmod,12,8.832707444922349,29.110322157180445,28.746802123423112,15.084783208627876,74.68346783079886,74.31994779704154,14.85704613366664,72.60529706815419,72.24177703439686,39.923600135847636,485.76761255032915,485.76761255032915,M0,43.49497491097375,43.49497491097375,457.02081042690605,10.084610939349014,12.842644735698721,12.66671494683002,39.23096584194887
NGC3877_rotmod,13,13.750129434664256,75.90688374646666,75.83678246138973,27.27819555938442,283.4783383665403,283.40823708146337,28.24099909144801,303.4690823324412,303.39898104736426,65.91550590096122,1624.8875221140493,1624.8875221140493,M0,207.57145462007364,227.56219858597453,1549.0507396526596,14.564945762664525,26.81754452408149,27.79311391244688,65.49686856817773
NGC3893_rotmod,10,12.095384256677514,32.602591298311204,31.493475770013582,25.791688217004335,127.97407295009964,126.86495742180202,27.917637679785614,148.95993111603906,147.85081558774144,48.7509943082715,436.80846995435377,436.80846995435377,M0,95.37148165178843,116.35733981772785,405.3149941843402,12.510447806248196,21.664948204515248,23.85659512972952,48.21157710262837
NGC3917_rotmod,17,12.555399228660988,173.12629250954137,173.93557634051095,6.112219150398487,44.73586937361993,45.545153204589504,6.161198851660237,45.377559126395994,46.18684295736557,26.900092157624982,772.4155039645069,772.4155039645069,M1,0.6416897527760668,-127.74873338314538,598.479927623996,12.611485601095126,6.334177385236912,5.224666750337677,26.814298673412964
NGC3949_rotmod,7,4.645880378798392,9.968047062544263,6.85986736065489,37.81608141374464,203.64720797447347,200.5390282725841,38.443367951769204,210.22521553867955,207.11703583679017,60.75194390053602,507.5222580681367,507.5222580681367,M0,193.6791609119292,200.25716847613526,500.6623907074818,6.900975374946631,35.64891624832988,36.37077873366988,60.927485147720816
NGC3953_rotmod,8,6.859751722985936,15.645296830925034,13.404179914284704,18.753167340089554,75.49606614176875,73.25494922512841,19.822945354101936,83.60411195957634,81.362995042936,64.78623090938022,824.6496775989857,824.6496775989857,M0,59.85076931084371,67.95881512865131,811.245497684701,7.219894202332665,18.766500071776893,19.87340277196742,65.13688021650057
NGC3972_rotmod,10,6.134710866963594,21.762350684699147,20.65323515640152,5.4881524563134905,18.557886865983928,17.448771337686303,6.207050065934097,22.143052809760526,21.033937281462904,21.644196411188435,199.76408418854075,199.76408418854075,M1,3.204463818715219,0.3807021250613829,179.11084903213924,7.485758521058358,6.3045257924709635,5.775610897724293,21.10471829925398
NGC3992_rotmod,9,21.47969782346633,113.92495215500809,112.31940130968053,4.795787850600769,11.38003940085017,9.774488555522609,4.975464803849053,11.79072374535108,10.18517290002352,44.266139676269965,458.362236756435,458.362236756435,M1,0.4106843445009112,-102.13422840965701,346.04283544675445,19.779058266899312,5.142565276868881,5.478585038050896,44.014109419203486
NGC4010_rotmod,12,8.714276320127823,37.839422711883465,37.47590267812613,8.91747158220339,39.373018886103765,39.00949885234643,11.226729948087327,59.28546689131452,58.92194685755719,33.368712661922615,476.62956300419387,476.62956300419387,M0,1.5335961742202997,21.446044179431055,439.1536603260677,9.048017532510254,9.225727714157271,11.303801737651279,33.64374497669543
NGC4013_rotmod,36,19.40448517867097,540.7875059307476,543.5909074440234,19.897612330776653,568.3982741016698,571.2016756149457,24.74952012832879,877.0082458533653,879.8116473666412,56.930567969582135,4617.372137414783,4617.372137414783,M0,27.610768170922256,336.2207399226178,4073.7812299707593,19.290903700631617,19.539294339149034,24.545017402159356,56.488343796230936
NGC4051_rotmod,7,9.011500040764256,17.558796428882452,14.45061672699308,28.381410224978804,111.73411828567373,108.62593858378436,29.610959097313984,121.00533829655197,117.8971585946626,71.69281936826131,668.3001492970985,668.3001492970985,M0,94.17532185679129,103.44654186766952,653.8495325701055,10.277792134272,25.435411667198245,26.717642748822954,68.5699145891184
NGC4068_rotmod,6,0.9420157831220333,8.473321454459256,4.056840392915366,2.8635295567153127,12.373641402718695,7.957160341174805,4.073156512616419,16.849159610806204,12.432678549262313,17.274382448410723,159.16401750392865,159.16401750392865,M0,3.9003199482594386,8.375838156346948,155.10717711101327,0.848843920302149,2.7999269797031987,4.3155709178777215,17.186488483246375
NGC4085_rotmod,7,9.412218527539224,26.883996949685134,23.77581724779576,31.25324725022507,226.23504591138072,223.12686620949134,32.012983159511364,237.0233777608065,233.91519805891713,57.60457774171331,744.7897294162714,744.7897294162714,M0,199.35104896169557,210.13938081112136,721.0139121684756,10.808673623031956,30.455498932433272,31.26621506750188,57.09043642797676
NGC4088_rotmod,12,14.729435302454712,57.296873171595685,56.93335313783835,50.840299514836126,624.4075756378767,624.0440556041193,51.78994925160061,647.7510431349998,647.3875231012424,98.84636478452889,2340.172859225212,2340.172859225212,M0,567.1107024662809,590.4541699634041,2283.2395060873737,13.769339404334255,50.82252524467116,51.77706609225085,98.80186082744007
NGC4100_rotmod,24,16.86119311143444,218.52214591954305,220.30682500881036,9.242858549246852,68.86236560873202,70.64704469799935,9.49605775994488,72.43298830540446,74.21766739467179,38.41630149333262,1110.6270437897133,1110.6270437897133,M1,3.5706226966724444,-146.08915761413857,890.3202187809029,16.843978719809424,9.36451928169247,9.46422961278957,38.44591795916891
NGC4138_rotmod,7,28.626389794523092,52.323682316307504,49.21550261441813,15.98811125909408,21.137946998281222,18.02976729639185,17.009963883061516,23.002904317975723,19.89472461608635,40.859859886630204,92.33912857810826,92.33912857810826,M1,1.8649573196945006,-29.320777998331778,43.12362596369013,29.33038615495142,13.771352794035835,12.791168266043545,41.51003264588419
NGC4157_rotmod,17,16.03923601399549,79.5916128181066,80.40089664907617,33.08374686678764,322.82482514946946,323.63410898043907,34.87518473036728,358.19212418750715,359.00140801847675,75.36102724188282,1649.8604887826148,1649.8604887826148,M0,243.2332123313629,278.6005113694006,1569.4595921335385,15.624166598120661,33.21429987885031,35.05721846689454,75.57643653135673
NGC4183_rotmod,23,7.354827407380772,44.88514090564806,46.556129337506356,2.86446198336908,10.710630746585354,12.381619178443653,2.522933614832899,9.340362587672224,11.011351019530524,25.592115925787922,487.7668758284895,487.7668758284895,M2,1.3702681589131291,-35.54477831797583,441.2107464909831,7.217575193745546,3.0230643907351173,2.4849619447876075,25.57126143119422
NGC4214_rotmod,14,2.4755110410496965,7.460104839390705,7.647310407712132,4.615150388868514,13.325516984177728,13.512722552499152,4.75322384033018,13.82560404888612,14.012809617207544,6.683375334396361,17.26882992657657,17.26882992657657,M0,5.865412144787021,6.365499209495413,9.621519518864437,2.631852977859322,5.187929502542295,4.301911405115764,6.396428674396125
NGC4217_rotmod,19,19.24513111574808,156.16402006773342,157.3028980260663,62.44312552675461,1598.7694191267233,1599.9082970850561,62.79969208338229,1617.02592991826,1618.164807876593,87.97867049514916,3164.3107833379922,3164.3107833379922,M0,1442.6053990589899,1460.8619098505267,3007.0078853119257,19.132136176065053,62.47980407169621,62.83865835871717,88.13073307473988
NGC4389_rotmod,6,2.5295615411765215,8.90350800646224,4.487026944918348,58.261230193295866,487.29269194825486,482.87621088671096,59.07479852610495,500.7719791561633,496.3554980946194,82.98079358951163,972.2919135048088,972.2919135048088,M0,478.3891839417926,491.86847114970107,967.8048865598904,3.133080663820211,59.52052813747853,60.35806471546023,84.68377475675621
NGC4559_rotmod,32,5.5714199141504706,46.602763604321204,49.12044230647238,8.32317481039305,98.5691807562509,101.08685945840209,10.036759160246474,141.3297763370646,143.84745503921576,42.753315519997464,2484.315467366251,2484.315467366251,M0,51.96641715192971,94.72701273274339,2435.195025059779,5.319048260487964,8.495376046323722,10.023418561969844,42.75376993313271
NGC5005_rotmod,18,7.037217809263685,7.77788526999908,8.758628785791409,64.66309402049129,256.2310664145825,257.21180993037484,65.03598467981276,259.13926709122694,260.12001060701925,82.08138697150814,405.13088057008775,405.13088057008775,M0,248.45318114458343,251.36138182122784,396.37225178429634,6.866797925392028,63.15582940772755,63.543859543139675,81.64800804778842
NGC5033_rotmod,22,21.157366239856554,786.4759067112171,788.0264126705654,16.08703093741539,456.6424459540822,458.19295191343036,14.984222505364231,396.79357891439975,398.34408487374793,36.80562241563561,2366.058154761845,2366.058154761845,M2,59.84886703968243,-389.68232779681745,1578.0317420912795,21.072210789964437,15.985955310092745,14.7329744439741,36.6421796503574
NGC5055_rotmod,28,26.78978908829303,1671.252673383432,1673.4370824037824,52.88852155409082,6500.698687287329,6502.883096307681,55.365218817338935,7123.362487471208,7125.546896491559,89.6976880583982,18685.308874892726,18685.308874892726,M0,4829.446013903898,5452.109814087777,17011.871792488942,27.175450234653418,53.16420359503685,55.489331161078915,89.85610071942442
NGC5371_rotmod,19,21.271251424373734,693.3116337280427,694.4505116863755,39.81884698713704,2417.620973691809,2418.759851650142,40.924924497069675,2553.53094834135,2554.669826299683,112.45989975729151,19246.51589141353,19246.51589141353,M0,1724.3093399637664,1860.2193146133072,18552.065379727155,21.249934378737375,39.7401234345298,40.85390737746524,112.4334373946067
